full_text,cleasing,case_folding,tokenize,Filtering/stopword removal,stemming_data,Sentiment
Wakil Presiden Terpilih Gibran Rakabuming Raka buka suara terkait pertemuan Presiden terpilih Prabowo Subianto dengan sejumlah tokoh parpol di luar koalisi mereka. #gibranrakabuming #koalisi https://t.co/QiRaksRTbX,Wakil Presiden Terpilih Gibran Rakabuming Raka buka suara terkait pertemuan Presiden terpilih Prabowo Subianto dengan sejumlah tokoh parpol di luar koalisi mereka gibranrakabuming koalisi ,wakil presiden terpilih gibran rakabuming raka buka suara terkait pertemuan presiden terpilih prabowo subianto dengan sejumlah tokoh parpol di luar koalisi mereka gibranrakabuming koalisi ,"['wakil', 'presiden', 'terpilih', 'gibran', 'rakabuming', 'raka', 'buka', 'suara', 'terkait', 'pertemuan', 'presiden', 'terpilih', 'prabowo', 'subianto', 'dengan', 'sejumlah', 'tokoh', 'parpol', 'di', 'luar', 'koalisi', 'mereka', 'gibranrakabuming', 'koalisi']","['wakil', 'presiden', 'terpilih', 'gibran', 'rakabuming', 'raka', 'buka', 'suara', 'terkait', 'pertemuan', 'presiden', 'terpilih', 'prabowo', 'subianto', 'tokoh', 'parpol', 'koalisi', 'gibranrakabuming', 'koalisi']",wakil presiden terpilih gibran rakabuming raka buka suara terkait pertemuan presiden terpilih prabowo subianto tokoh parpol koalisi gibranrakabuming koalisi,Positive
Wakil Presiden terpilih Gibran Rakabuming Raka mengatakan Presiden terpilih Prabowo Subianto telah bertemu dengan sejumlah tokoh dari luar koalisi. Menurut Gibran Prabowo sudah merangkul semua pihak yang berkontestasi dalam Pemilu 2024. Kita tunggu nanti. Yang jelas Pak https://t.co/yXwQOjGvqx,Wakil Presiden terpilih Gibran Rakabuming Raka mengatakan Presiden terpilih Prabowo Subianto telah bertemu dengan sejumlah tokoh dari luar koalisi Menurut Gibran Prabowo sudah merangkul semua pihak yang berkontestasi dalam Pemilu  Kita tunggu nanti Yang jelas Pak ,wakil presiden terpilih gibran rakabuming raka mengatakan presiden terpilih prabowo subianto telah bertemu dengan sejumlah tokoh dari luar koalisi menurut gibran prabowo sudah merangkul semua pihak yang berkontestasi dalam pemilu  kita tunggu nanti yang jelas pak ,"['wakil', 'presiden', 'terpilih', 'gibran', 'rakabuming', 'raka', 'mengatakan', 'presiden', 'terpilih', 'prabowo', 'subianto', 'telah', 'bertemu', 'dengan', 'sejumlah', 'tokoh', 'dari', 'luar', 'koalisi', 'menurut', 'gibran', 'prabowo', 'sudah', 'merangkul', 'semua', 'pihak', 'yang', 'berkontestasi', 'dalam', 'pemilu', 'kita', 'tunggu', 'nanti', 'yang', 'jelas', 'pak']","['wakil', 'presiden', 'terpilih', 'gibran', 'rakabuming', 'raka', 'presiden', 'terpilih', 'prabowo', 'subianto', 'bertemu', 'tokoh', 'koalisi', 'gibran', 'prabowo', 'merangkul', 'berkontestasi', 'pemilu', 'tunggu']",wakil presiden terpilih gibran rakabuming raka presiden terpilih prabowo subianto bertemu tokoh koalisi gibran prabowo merangkul berkontestasi pemilu tunggu,Positive
Prabowo Temui Muhaimin Iskandar dan Surya Paloh Anthony Leong: Kematangan Politik Prabowo Level Dewa: Gerak cepat ala Presiden Republik Indonesia terpilih Prabowo Subianto diapresiasi oleh Koordinator Nasional Prabowo-Gibran Digital Team (PRIDE) https://t.co/ImQdDqJdyZ https://t.co/ah9oB3hZPV,Prabowo Temui Muhaimin Iskandar dan Surya Paloh Anthony Leong Kematangan Politik Prabowo Level Dewa Gerak cepat ala Presiden Republik Indonesia terpilih Prabowo Subianto diapresiasi oleh Koordinator Nasional PrabowoGibran Digital Team PRIDE  ,prabowo temui muhaimin iskandar dan surya paloh anthony leong kematangan politik prabowo level dewa gerak cepat ala presiden republik indonesia terpilih prabowo subianto diapresiasi oleh koordinator nasional prabowogibran digital team pride  ,"['prabowo', 'temui', 'muhaimin', 'iskandar', 'dan', 'surya', 'paloh', 'anthony', 'leong', 'kematangan', 'politik', 'prabowo', 'level', 'dewa', 'gerak', 'cepat', 'ala', 'presiden', 'republik', 'indonesia', 'terpilih', 'prabowo', 'subianto', 'diapresiasi', 'oleh', 'koordinator', 'nasional', 'prabowogibran', 'digital', 'team', 'pride']","['prabowo', 'temui', 'muhaimin', 'iskandar', 'surya', 'paloh', 'anthony', 'leong', 'kematangan', 'politik', 'prabowo', 'level', 'dewa', 'gerak', 'cepat', 'ala', 'presiden', 'republik', 'indonesia', 'terpilih', 'prabowo', 'subianto', 'diapresiasi', 'koordinator', 'nasional', 'prabowogibran', 'digital', 'team', 'pride']",prabowo temui muhaimin iskandar surya paloh anthony leong kematangan politik prabowo level dewa gerak cepat ala presiden republik indonesia terpilih prabowo subianto diapresiasi koordinator nasional prabowogibran digital team pride,Positive
Wakil Presiden terpilih Gibran Rakabuming Raka mendukung langkah Presiden terpilih Prabowo Subianto untuk merangkul semua pihak usai Pemilu 2024. https://t.co/roJUCZQI7l,Wakil Presiden terpilih Gibran Rakabuming Raka mendukung langkah Presiden terpilih Prabowo Subianto untuk merangkul semua pihak usai Pemilu  ,wakil presiden terpilih gibran rakabuming raka mendukung langkah presiden terpilih prabowo subianto untuk merangkul semua pihak usai pemilu  ,"['wakil', 'presiden', 'terpilih', 'gibran', 'rakabuming', 'raka', 'mendukung', 'langkah', 'presiden', 'terpilih', 'prabowo', 'subianto', 'untuk', 'merangkul', 'semua', 'pihak', 'usai', 'pemilu']","['wakil', 'presiden', 'terpilih', 'gibran', 'rakabuming', 'raka', 'mendukung', 'langkah', 'presiden', 'terpilih', 'prabowo', 'subianto', 'merangkul', 'pemilu']",wakil presiden terpilih gibran rakabuming raka mendukung langkah presiden terpilih prabowo subianto merangkul pemilu,Positive
Wakil Presiden Terpilih Gibran Rakabuming Raka menyebut soal koalisi menunggu arahan Presiden Terpilih Prabowo Subianto. https://t.co/EIapOguSx3,Wakil Presiden Terpilih Gibran Rakabuming Raka menyebut soal koalisi menunggu arahan Presiden Terpilih Prabowo Subianto ,wakil presiden terpilih gibran rakabuming raka menyebut soal koalisi menunggu arahan presiden terpilih prabowo subianto ,"['wakil', 'presiden', 'terpilih', 'gibran', 'rakabuming', 'raka', 'menyebut', 'soal', 'koalisi', 'menunggu', 'arahan', 'presiden', 'terpilih', 'prabowo', 'subianto']","['wakil', 'presiden', 'terpilih', 'gibran', 'rakabuming', 'raka', 'menyebut', 'koalisi', 'menunggu', 'arahan', 'presiden', 'terpilih', 'prabowo', 'subianto']",wakil presiden terpilih gibran rakabuming raka menyebut koalisi menunggu arahan presiden terpilih prabowo subianto,Positive
Prabowo Dinilai Punya PR Pengesahan RUU Perampasan dan BLBI. RUU Perampasan Aset menjadi pekerjaan rumah (PR) penting bagi Presiden dan Wakil Presiden (Wapres) terpilih Prabowo Subianto dan Gibran https://t.co/xVXehYJzPg #PolitikPemerintahan #Prabowo via @beritajatimcom,Prabowo Dinilai Punya PR Pengesahan RUU Perampasan dan BLBI RUU Perampasan Aset menjadi pekerjaan rumah PR penting bagi Presiden dan Wakil Presiden Wapres terpilih Prabowo Subianto dan Gibran  PolitikPemerintahan Prabowo via beritajatimcom,prabowo dinilai punya pr pengesahan ruu perampasan dan blbi ruu perampasan aset menjadi pekerjaan rumah pr penting bagi presiden dan wakil presiden wapres terpilih prabowo subianto dan gibran  politikpemerintahan prabowo via beritajatimcom,"['prabowo', 'dinilai', 'punya', 'pr', 'pengesahan', 'ruu', 'perampasan', 'dan', 'blbi', 'ruu', 'perampasan', 'aset', 'menjadi', 'pekerjaan', 'rumah', 'pr', 'penting', 'bagi', 'presiden', 'dan', 'wakil', 'presiden', 'wapres', 'terpilih', 'prabowo', 'subianto', 'dan', 'gibran', 'politikpemerintahan', 'prabowo', 'via', 'beritajatimcom']","['prabowo', 'dinilai', 'pr', 'pengesahan', 'ruu', 'perampasan', 'blbi', 'ruu', 'perampasan', 'aset', 'pekerjaan', 'rumah', 'pr', 'presiden', 'wakil', 'presiden', 'wapres', 'terpilih', 'prabowo', 'subianto', 'gibran', 'politikpemerintahan', 'prabowo', 'via', 'beritajatimcom']",prabowo dinilai pr pengesahan ruu perampasan blbi ruu perampasan aset pekerjaan rumah pr presiden wakil presiden wapres terpilih prabowo subianto gibran politikpemerintahan prabowo via beritajatimcom,Positive
Prabowo - Gibran presiden dan wakil presiden terpilih Minggu 28 April 2024 akan bertemu dengan PBNU. Pertemuan berlangsung di Plaza PBNU https://t.co/xGiBKOIWDP #prabowo #PrabowoSubianto #PrabowoGibran,Prabowo  Gibran presiden dan wakil presiden terpilih Minggu  April  akan bertemu dengan PBNU Pertemuan berlangsung di Plaza PBNU  prabowo PrabowoSubianto PrabowoGibran,prabowo  gibran presiden dan wakil presiden terpilih minggu  april  akan bertemu dengan pbnu pertemuan berlangsung di plaza pbnu  prabowo prabowosubianto prabowogibran,"['prabowo', 'gibran', 'presiden', 'dan', 'wakil', 'presiden', 'terpilih', 'minggu', 'april', 'akan', 'bertemu', 'dengan', 'pbnu', 'pertemuan', 'berlangsung', 'di', 'plaza', 'pbnu', 'prabowo', 'prabowosubianto', 'prabowogibran']","['prabowo', 'gibran', 'presiden', 'wakil', 'presiden', 'terpilih', 'minggu', 'april', 'bertemu', 'pbnu', 'pertemuan', 'plaza', 'pbnu', 'prabowo', 'prabowosubianto', 'prabowogibran']",prabowo gibran presiden wakil presiden terpilih minggu april bertemu pbnu pertemuan plaza pbnu prabowo prabowosubianto prabowogibran,Positive
Calon wakil presiden terpilih 2024 #GibranRakabumingRaka menanggapi pertemuan calon presiden terpilih @prabowo Subianto dengan #SuryaPaloh. Gibran mengatakan untuk menunggu pertemuan Prabowo dengan tokoh-tokoh partai lainnya. #prabowosubianto #pemilu2024 #pilpres2024 https://t.co/PtHp0jGnBC,Calon wakil presiden terpilih  GibranRakabumingRaka menanggapi pertemuan calon presiden terpilih prabowo Subianto dengan SuryaPaloh Gibran mengatakan untuk menunggu pertemuan Prabowo dengan tokohtokoh partai lainnya prabowosubianto pemilu pilpres ,calon wakil presiden terpilih  gibranrakabumingraka menanggapi pertemuan calon presiden terpilih prabowo subianto dengan suryapaloh gibran mengatakan untuk menunggu pertemuan prabowo dengan tokohtokoh partai lainnya prabowosubianto pemilu pilpres ,"['calon', 'wakil', 'presiden', 'terpilih', 'gibranrakabumingraka', 'menanggapi', 'pertemuan', 'calon', 'presiden', 'terpilih', 'prabowo', 'subianto', 'dengan', 'suryapaloh', 'gibran', 'mengatakan', 'untuk', 'menunggu', 'pertemuan', 'prabowo', 'dengan', 'tokohtokoh', 'partai', 'lainnya', 'prabowosubianto', 'pemilu', 'pilpres']","['calon', 'wakil', 'presiden', 'terpilih', 'gibranrakabumingraka', 'menanggapi', 'pertemuan', 'calon', 'presiden', 'terpilih', 'prabowo', 'subianto', 'suryapaloh', 'gibran', 'menunggu', 'pertemuan', 'prabowo', 'tokohtokoh', 'partai', 'prabowosubianto', 'pemilu', 'pilpres']",calon wakil presiden terpilih gibranrakabumingraka menanggapi pertemuan calon presiden terpilih prabowo subianto suryapaloh gibran menunggu pertemuan prabowo tokohtokoh partai prabowosubianto pemilu pilpres,Positive
SEJUMLAH tokoh diramalkan mengisi kursi menteri pemerintahan Presiden terpilih 2024 Prabowo Subianto dan Gibran Rakabuming Raka (Prabowo-Gibran). Prabowo diyakini akan mempertimbangkan kapasitas setiap individu. https://t.co/OCJW06vtxN,SEJUMLAH tokoh diramalkan mengisi kursi menteri pemerintahan Presiden terpilih  Prabowo Subianto dan Gibran Rakabuming Raka PrabowoGibran Prabowo diyakini akan mempertimbangkan kapasitas setiap individu ,sejumlah tokoh diramalkan mengisi kursi menteri pemerintahan presiden terpilih  prabowo subianto dan gibran rakabuming raka prabowogibran prabowo diyakini akan mempertimbangkan kapasitas setiap individu ,"['sejumlah', 'tokoh', 'diramalkan', 'mengisi', 'kursi', 'menteri', 'pemerintahan', 'presiden', 'terpilih', 'prabowo', 'subianto', 'dan', 'gibran', 'rakabuming', 'raka', 'prabowogibran', 'prabowo', 'diyakini', 'akan', 'mempertimbangkan', 'kapasitas', 'setiap', 'individu']","['tokoh', 'diramalkan', 'mengisi', 'kursi', 'menteri', 'pemerintahan', 'presiden', 'terpilih', 'prabowo', 'subianto', 'gibran', 'rakabuming', 'raka', 'prabowogibran', 'prabowo', 'diyakini', 'mempertimbangkan', 'kapasitas', 'individu']",tokoh diramalkan mengisi kursi menteri pemerintahan presiden terpilih prabowo subianto gibran rakabuming raka prabowogibran prabowo diyakini mempertimbangkan kapasitas individu,Positive
Ada PKB dan PAN Dipercaya Kuatkan Politik Islam dalam Koalisi Prabowo-Gibran? Begini Kata Pengamat: Kehadiran PKB dalam koalisi presiden dan wakil presiden terpilih Prabowo Subianto dan Gibran Rakabuming Raka dipercaya bisa memperkuat politik Islam di https://t.co/XwoKUlcQsd https://t.co/x4e4zmaN0H,Ada PKB dan PAN Dipercaya Kuatkan Politik Islam dalam Koalisi PrabowoGibran Begini Kata Pengamat Kehadiran PKB dalam koalisi presiden dan wakil presiden terpilih Prabowo Subianto dan Gibran Rakabuming Raka dipercaya bisa memperkuat politik Islam di  ,ada pkb dan pan dipercaya kuatkan politik islam dalam koalisi prabowogibran begini kata pengamat kehadiran pkb dalam koalisi presiden dan wakil presiden terpilih prabowo subianto dan gibran rakabuming raka dipercaya bisa memperkuat politik islam di  ,"['ada', 'pkb', 'dan', 'pan', 'dipercaya', 'kuatkan', 'politik', 'islam', 'dalam', 'koalisi', 'prabowogibran', 'begini', 'kata', 'pengamat', 'kehadiran', 'pkb', 'dalam', 'koalisi', 'presiden', 'dan', 'wakil', 'presiden', 'terpilih', 'prabowo', 'subianto', 'dan', 'gibran', 'rakabuming', 'raka', 'dipercaya', 'bisa', 'memperkuat', 'politik', 'islam', 'di']","['pkb', 'pan', 'dipercaya', 'kuatkan', 'politik', 'islam', 'koalisi', 'prabowogibran', 'pengamat', 'kehadiran', 'pkb', 'koalisi', 'presiden', 'wakil', 'presiden', 'terpilih', 'prabowo', 'subianto', 'gibran', 'rakabuming', 'raka', 'dipercaya', 'memperkuat', 'politik', 'islam']",pkb pan dipercaya kuatkan politik islam koalisi prabowogibran pengamat kehadiran pkb koalisi presiden wakil presiden terpilih prabowo subianto gibran rakabuming raka dipercaya memperkuat politik islam,Positive
Pasca ditetapkan sebagai Presiden dan Wakil Presiden terpilih oleh KPU Prabowo Subianto-Gibran Rakabuming Raka datang ke Istana Negara Jakarta. Keduanya makan malam dengan Presiden Jokowi selama 2 jam. https://t.co/GiQUycqMJ1 #prabowo #PrabowoGibran #Jokowi https://t.co/cxeb62ENKa,Pasca ditetapkan sebagai Presiden dan Wakil Presiden terpilih oleh KPU Prabowo SubiantoGibran Rakabuming Raka datang ke Istana Negara Jakarta Keduanya makan malam dengan Presiden Jokowi selama  jam  prabowo PrabowoGibran Jokowi ,pasca ditetapkan sebagai presiden dan wakil presiden terpilih oleh kpu prabowo subiantogibran rakabuming raka datang ke istana negara jakarta keduanya makan malam dengan presiden jokowi selama  jam  prabowo prabowogibran jokowi ,"['pasca', 'ditetapkan', 'sebagai', 'presiden', 'dan', 'wakil', 'presiden', 'terpilih', 'oleh', 'kpu', 'prabowo', 'subiantogibran', 'rakabuming', 'raka', 'datang', 'ke', 'istana', 'negara', 'jakarta', 'keduanya', 'makan', 'malam', 'dengan', 'presiden', 'jokowi', 'selama', 'jam', 'prabowo', 'prabowogibran', 'jokowi']","['pasca', 'ditetapkan', 'presiden', 'wakil', 'presiden', 'terpilih', 'kpu', 'prabowo', 'subiantogibran', 'rakabuming', 'raka', 'istana', 'negara', 'jakarta', 'makan', 'malam', 'presiden', 'jokowi', 'jam', 'prabowo', 'prabowogibran', 'jokowi']",pasca ditetapkan presiden wakil presiden terpilih kpu prabowo subiantogibran rakabuming raka istana negara jakarta makan malam presiden jokowi jam prabowo prabowogibran jokowi,Positive
Prabowo Subianto dan Gibran terpilih sebagai presiden dan wakil presiden terpilih https://t.co/WER752VAS6,Prabowo Subianto dan Gibran terpilih sebagai presiden dan wakil presiden terpilih ,prabowo subianto dan gibran terpilih sebagai presiden dan wakil presiden terpilih ,"['prabowo', 'subianto', 'dan', 'gibran', 'terpilih', 'sebagai', 'presiden', 'dan', 'wakil', 'presiden', 'terpilih']","['prabowo', 'subianto', 'gibran', 'terpilih', 'presiden', 'wakil', 'presiden', 'terpilih']",prabowo subianto gibran terpilih presiden wakil presiden terpilih,Positive
UNDANGAN WEBINAR Hai #Kawan BRIN Yth. Bapak Ibu Saudara/i Mahkamah Konstitusi (MK) telah menolak permohonan perkara perselisihan hasil pemilihan presiden dan KPU telah menetapkan Prabowo-Gibran sebagai Presiden dan Wapres terpilih 2024-2029. https://t.co/3xqWSX4NrN,UNDANGAN WEBINAR Hai Kawan BRIN Yth Bapak Ibu Saudarai Mahkamah Konstitusi MK telah menolak permohonan perkara perselisihan hasil pemilihan presiden dan KPU telah menetapkan PrabowoGibran sebagai Presiden dan Wapres terpilih  ,undangan webinar hai kawan brin yth bapak ibu saudarai mahkamah konstitusi mk telah menolak permohonan perkara perselisihan hasil pemilihan presiden dan kpu telah menetapkan prabowogibran sebagai presiden dan wapres terpilih  ,"['undangan', 'webinar', 'hai', 'kawan', 'brin', 'yth', 'bapak', 'ibu', 'saudarai', 'mahkamah', 'konstitusi', 'mk', 'telah', 'menolak', 'permohonan', 'perkara', 'perselisihan', 'hasil', 'pemilihan', 'presiden', 'dan', 'kpu', 'telah', 'menetapkan', 'prabowogibran', 'sebagai', 'presiden', 'dan', 'wapres', 'terpilih']","['undangan', 'webinar', 'hai', 'kawan', 'brin', 'yth', 'saudarai', 'mahkamah', 'konstitusi', 'mk', 'menolak', 'permohonan', 'perkara', 'perselisihan', 'hasil', 'pemilihan', 'presiden', 'kpu', 'menetapkan', 'prabowogibran', 'presiden', 'wapres', 'terpilih']",undangan webinar hai kawan brin yth saudarai mahkamah konstitusi mk menolak permohonan perkara perselisihan hasil pemilihan presiden kpu menetapkan prabowogibran presiden wapres terpilih,Positive
Ini sbg saran buat Presiden &amp; Wapres Terpilih : Indonesia 🇲🇨 itu Landasan Pancasila yg Berketuhanan YME jadi Bermusyawarahlah.. Oposisi itu tdk ada dlm UUD 45 cc @prabowo @gibran_tweet @Gerindra @golkar_id @PartaiPAN @PDemokrat @DPP_PKB @PKSejahtera @Yusrilihza_Mhd @JimlyAs,Ini sbg saran buat Presiden amp Wapres Terpilih  Indonesia  itu Landasan Pancasila yg Berketuhanan YME jadi Bermusyawarahlah Oposisi itu tdk ada dlm UUD  cc prabowo gibrantweet Gerindra golkarid PartaiPAN PDemokrat DPPPKB PKSejahtera YusrilihzaMhd JimlyAs,ini sbg saran buat presiden amp wapres terpilih  indonesia  itu landasan pancasila yg berketuhanan yme jadi bermusyawarahlah oposisi itu tdk ada dlm uud  cc prabowo gibrantweet gerindra golkarid partaipan pdemokrat dpppkb pksejahtera yusrilihzamhd jimlyas,"['ini', 'sbg', 'saran', 'buat', 'presiden', 'amp', 'wapres', 'terpilih', 'indonesia', 'itu', 'landasan', 'pancasila', 'yg', 'berketuhanan', 'yme', 'jadi', 'bermusyawarahlah', 'oposisi', 'itu', 'tdk', 'ada', 'dlm', 'uud', 'cc', 'prabowo', 'gibrantweet', 'gerindra', 'golkarid', 'partaipan', 'pdemokrat', 'dpppkb', 'pksejahtera', 'yusrilihzamhd', 'jimlyas']","['sbg', 'saran', 'presiden', 'amp', 'wapres', 'terpilih', 'indonesia', 'landasan', 'pancasila', 'yg', 'berketuhanan', 'yme', 'bermusyawarahlah', 'oposisi', 'tdk', 'dlm', 'uud', 'cc', 'prabowo', 'gibrantweet', 'gerindra', 'golkarid', 'partaipan', 'pdemokrat', 'dpppkb', 'pksejahtera', 'yusrilihzamhd', 'jimlyas']",sbg saran presiden amp wapres terpilih indonesia landasan pancasila yg berketuhanan yme bermusyawarahlah oposisi tdk dlm uud cc prabowo gibrantweet gerindra golkarid partaipan pdemokrat dpppkb pksejahtera yusrilihzamhd jimlyas,
Prabowo Subianto dan Gibran Rakabuming Raka telah ditetapkan sebagai presiden dan wakil presiden terpilih. Wakil Presiden ke-10 dan ke-12 RI Jusuf Kalla (JK) mengucapkan selamat kepada Prabowo dan Gibran. &gt;&gt; https://t.co/bJFNMQFURN #detikcom https://t.co/44N9PwYLB3,Prabowo Subianto dan Gibran Rakabuming Raka telah ditetapkan sebagai presiden dan wakil presiden terpilih Wakil Presiden ke dan ke RI Jusuf Kalla JK mengucapkan selamat kepada Prabowo dan Gibran gtgt  detikcom ,prabowo subianto dan gibran rakabuming raka telah ditetapkan sebagai presiden dan wakil presiden terpilih wakil presiden ke dan ke ri jusuf kalla jk mengucapkan selamat kepada prabowo dan gibran gtgt  detikcom ,"['prabowo', 'subianto', 'dan', 'gibran', 'rakabuming', 'raka', 'telah', 'ditetapkan', 'sebagai', 'presiden', 'dan', 'wakil', 'presiden', 'terpilih', 'wakil', 'presiden', 'ke', 'dan', 'ke', 'ri', 'jusuf', 'kalla', 'jk', 'mengucapkan', 'selamat', 'kepada', 'prabowo', 'dan', 'gibran', 'gtgt', 'detikcom']","['prabowo', 'subianto', 'gibran', 'rakabuming', 'raka', 'ditetapkan', 'presiden', 'wakil', 'presiden', 'terpilih', 'wakil', 'presiden', 'ri', 'jusuf', 'kalla', 'jk', 'selamat', 'prabowo', 'gibran', 'gtgt', 'detikcom']",prabowo subianto gibran rakabuming raka ditetapkan presiden wakil presiden terpilih wakil presiden ri jusuf kalla jk selamat prabowo gibran gtgt detikcom,Positive
